,x,y,u,cell_id,CoV,infected_DM_3,IoD,infected_DM_0,population,sd,var,infected_DM_2,infected_DM_1,level of impact,level of uncertainity,distance in miles
170,-2.2894441,53.3952298,0.25,-6659140294330177000,2.0,1,1.0,0,90,0.5,0.25,0,0,slightly impacted area,highest uncertainity,0.825572155824062
171,-2.2894441,53.3952298,0.25,-6659140294330177000,2.0,0,1.0,0,90,0.5,0.25,1,0,slightly impacted area,highest uncertainity,0.825572155824062
172,-2.2894441,53.3952298,1.25,-6659140294330177000,0.765941686205071,2,0.733333333333333,1,90,0.957427107756338,0.916666666666667,0,2,higher impacted area,moderate uncertainity,0.825572155824062
173,-2.2879403,53.3952335,0.5,7500953104988921000,1.15470053837925,1,0.666666666666667,1,87,0.577350269189626,0.333333333333333,0,0,moderately impacted area,moderate uncertainity,0.7530492865281058
174,-2.2879403,53.3952335,1.0,7500953104988921000,0.816496580927726,1,0.666666666666667,0,87,0.816496580927726,0.666666666666667,2,1,higher impacted area,moderate uncertainity,0.7530492865281058
175,-2.2864365,53.3952371,0.5,8222392110941071000,1.15470053837925,1,0.666666666666667,0,19,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,0.6886192982062197
176,-2.2864365,53.3952371,0.5,8222392110941071000,1.15470053837925,1,0.666666666666667,1,19,0.577350269189626,0.333333333333333,0,0,moderately impacted area,moderate uncertainity,0.6886192982062197
177,-2.2804213,53.3952514,0.5,-3958648697741188000,1.15470053837925,1,0.666666666666667,1,98,0.577350269189626,0.333333333333333,0,0,moderately impacted area,moderate uncertainity,0.5644237320453468
178,-2.2804213,53.3952514,0.75,-3958648697741188000,1.27656947700845,1,1.22222222222222,0,98,0.957427107756338,0.916666666666667,2,0,higher impacted area,highest uncertainity,0.5644237320453468
179,-2.2789175,53.3952549,1.25,136672439326086900,1.2,0,1.8,0,145,1.5,2.25,2,3,higher impacted area,highest uncertainity,0.5776275028831941
180,-2.2789175,53.3952549,1.5,136672439326086900,0.86066296582387,1,1.11111111111111,3,145,1.29099444873581,1.66666666666667,2,0,higher impacted area,highest uncertainity,0.5776275028831941
181,-2.2774137,53.3952584,1.0,1424723791404484000,1.15470053837925,0,1.33333333333333,2,40,1.15470053837925,1.33333333333333,2,0,higher impacted area,highest uncertainity,0.6085429866118297
182,-2.2759099,53.3952619,0.25,7845229452438436000,2.0,0,1.0,0,58,0.5,0.25,1,0,slightly impacted area,highest uncertainity,0.6546657564748692
183,-2.2759099,53.3952619,0.25,7845229452438436000,2.0,0,1.0,0,58,0.5,0.25,0,1,slightly impacted area,highest uncertainity,0.6546657564748692
184,-2.2744062,53.3952654,0.25,-7052747773546209000,2.0,0,1.0,0,56,0.5,0.25,1,0,slightly impacted area,highest uncertainity,0.713046663554376
185,-2.2744062,53.3952654,0.75,-7052747773546209000,1.27656947700845,0,1.22222222222222,2,56,0.957427107756338,0.916666666666667,0,1,higher impacted area,highest uncertainity,0.713046663554376
186,-2.2744062,53.3952654,0.75,-7052747773546209000,2.0,3,3.0,0,56,1.5,2.25,0,0,higher impacted area,very unlikely,0.713046663554376
187,-2.2729024,53.3952688,0.75,7881467255863071000,1.27656947700845,0,1.22222222222222,2,73,0.957427107756338,0.916666666666667,1,0,higher impacted area,highest uncertainity,0.7809531798081307
188,-2.2729024,53.3952688,1.0,7881467255863071000,0.816496580927726,2,0.666666666666667,1,73,0.816496580927726,0.666666666666667,1,0,higher impacted area,moderate uncertainity,0.7809531798081307
189,-2.2713986,53.3952722,0.25,-7611225291925864000,2.0,0,1.0,0,36,0.5,0.25,0,1,slightly impacted area,highest uncertainity,0.8561143841900819
190,-2.2698948,53.3952757,0.25,9089621907774665000,2.0,0,1.0,1,6,0.5,0.25,0,0,slightly impacted area,highest uncertainity,0.9367815589706484
191,-2.268391,53.3952791,0.25,3560524120453144000,2.0,0,1.0,0,51,0.5,0.25,1,0,slightly impacted area,highest uncertainity,1.0216589217860768
192,-2.268391,53.3952791,0.25,3560524120453144000,2.0,0,1.0,1,51,0.5,0.25,0,0,slightly impacted area,highest uncertainity,1.0216589217860768
193,-2.2668872,53.3952824,1.0,5567775430308691000,0.816496580927726,1,0.666666666666667,2,117,0.816496580927726,0.666666666666667,0,1,higher impacted area,moderate uncertainity,1.1097808877578148
194,-2.2653834,53.3952858,0.25,2660013759683947000,2.0,0,1.0,0,55,0.5,0.25,0,1,slightly impacted area,highest uncertainity,1.2004266612666474
195,-2.2653834,53.3952858,0.5,2660013759683947000,1.15470053837925,0,0.666666666666667,1,55,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,1.2004266612666474
196,-2.2638796,53.3952891,0.25,3698301193035979000,2.0,0,1.0,1,77,0.5,0.25,0,0,slightly impacted area,highest uncertainity,1.2930715819655796
197,-2.2638796,53.3952891,0.5,3698301193035979000,1.15470053837925,1,0.666666666666667,1,77,0.577350269189626,0.333333333333333,0,0,moderately impacted area,moderate uncertainity,1.2930715819655796
198,-2.2623758,53.3952924,0.25,-5980521670008845000,2.0,0,1.0,0,95,0.5,0.25,1,0,slightly impacted area,highest uncertainity,1.3873124023976668
199,-2.2593682,53.395299,0.25,-919862840795747600,2.0,0,1.0,0,135,0.5,0.25,0,1,slightly impacted area,highest uncertainity,1.5794346424034884
200,-2.2548568,53.3953087,0.25,-8855525522308704000,2.0,0,1.0,0,86,0.5,0.25,0,1,slightly impacted area,highest uncertainity,1.873908663157712
201,-2.2548568,53.3953087,0.5,-8855525522308704000,1.15470053837925,1,0.666666666666667,1,86,0.577350269189626,0.333333333333333,0,0,moderately impacted area,moderate uncertainity,1.873908663157712
202,-2.2458341,53.3953277,0.25,-6996308566036320000,2.0,0,1.0,0,26,0.5,0.25,1,0,slightly impacted area,highest uncertainity,2.4755494585900384
203,-2.3059921,53.3960874,0.25,-1460635684433172000,2.0,0,1.0,0,68,0.5,0.25,1,0,slightly impacted area,highest uncertainity,1.8168159502605794
204,-2.3044883,53.3960912,0.25,8258397167436815000,2.0,0,1.0,0,49,0.5,0.25,0,1,slightly impacted area,highest uncertainity,1.7171957746214652
205,-2.3029845,53.3960951,0.25,1941397712272461000,2.0,1,1.0,0,128,0.5,0.25,0,0,slightly impacted area,highest uncertainity,1.6181122176862799
206,-2.3014807,53.3960989,0.25,6199848544470040000,2.0,0,1.0,0,59,0.5,0.25,1,0,slightly impacted area,highest uncertainity,1.519674843207533
207,-2.3014807,53.3960989,0.25,6199848544470040000,2.0,0,1.0,1,59,0.5,0.25,0,0,slightly impacted area,highest uncertainity,1.519674843207533
208,-2.2894502,53.3961287,0.25,5718454417792232000,2.0,0,1.0,1,62,0.5,0.25,0,0,slightly impacted area,highest uncertainity,0.7846917041693127
209,-2.2894502,53.3961287,0.5,5718454417792232000,2.0,0,2.0,0,62,1.0,1.0,0,2,moderately impacted area,highest uncertainity,0.7846917041693127
210,-2.2879463,53.3961323,0.25,-2832983381131944000,2.0,0,1.0,0,78,0.5,0.25,1,0,slightly impacted area,highest uncertainity,0.7079541169068775
211,-2.2879463,53.3961323,0.25,-2832983381131944000,2.0,0,1.0,0,78,0.5,0.25,0,1,slightly impacted area,highest uncertainity,0.7079541169068775
212,-2.2864425,53.3961359,0.25,-4052887851535397000,2.0,0,1.0,0,33,0.5,0.25,1,0,slightly impacted area,highest uncertainity,0.6389498953872951
213,-2.2864425,53.3961359,0.75,-4052887851535397000,0.666666666666667,1,0.333333333333333,1,33,0.5,0.25,1,0,higher impacted area,least uncertainity,0.6389498953872951
214,-2.2849387,53.3961395,1.25,5780010934265758000,1.2,0,1.8,0,69,1.5,2.25,2,3,higher impacted area,highest uncertainity,0.5804365292655611
215,-2.2849387,53.3961395,1.5,5780010934265758000,0.38490017945975,2,0.222222222222222,1,69,0.577350269189626,0.333333333333333,1,2,higher impacted area,least uncertainity,0.5804365292655611
216,-2.2834349,53.3961431,0.25,-8213486230766195000,2.0,0,1.0,1,78,0.5,0.25,0,0,slightly impacted area,highest uncertainity,0.5358617533623103
217,-2.2834349,53.3961431,2.0,-8213486230766195000,0.912870929175277,3,1.66666666666667,4,78,1.82574185835055,3.33333333333333,1,0,highest contaminated zone,highest uncertainity,0.5358617533623103
218,-2.2834349,53.3961431,2.75,-8213486230766195000,0.457565723349742,3,0.575757575757576,3,78,1.25830573921179,1.58333333333333,4,1,highest contaminated zone,least uncertainity,0.5358617533623103
219,-2.2819311,53.3961467,0.5,-1248155170280858000,1.15470053837925,1,0.666666666666667,0,51,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,0.5089014948395691
220,-2.2819311,53.3961467,1.75,-1248155170280858000,0.857142857142857,3,1.28571428571429,0,51,1.5,2.25,1,3,higher impacted area,highest uncertainity,0.5089014948395691
221,-2.2804272,53.3961502,0.25,6978529952509208000,2.0,0,1.0,0,72,0.5,0.25,0,1,slightly impacted area,highest uncertainity,0.5024067382943657
222,-2.2804272,53.3961502,1.5,6978529952509208000,0.86066296582387,0,1.11111111111111,2,72,1.29099444873581,1.66666666666667,3,1,higher impacted area,highest uncertainity,0.5024067382943657
223,-2.2789234,53.3961537,1.75,8989087353833641000,0.547101204432193,2,0.523809523809524,1,70,0.957427107756338,0.916666666666667,3,1,higher impacted area,least uncertainity,0.5171432298661532
224,-2.2789234,53.3961537,2.25,8989087353833641000,0.666666666666667,3,1.0,3,70,1.5,2.25,3,0,highest contaminated zone,highest uncertainity,0.5171432298661532
225,-2.2774196,53.3961573,1.25,7362621461262632000,0.765941686205071,2,0.733333333333333,2,64,0.957427107756338,0.916666666666667,0,1,higher impacted area,moderate uncertainity,0.5514040600585411
226,-2.2774196,53.3961573,1.75,7362621461262632000,0.719031850978167,3,0.904761904761905,2,64,1.25830573921179,1.58333333333333,0,2,higher impacted area,moderate uncertainity,0.5514040600585411
227,-2.2759158,53.3961607,0.5,-2602273730229653000,1.15470053837925,1,0.666666666666667,0,51,0.577350269189626,0.333333333333333,1,0,moderately impacted area,moderate uncertainity,0.6018814289655593
228,-2.2759158,53.3961607,1.25,-2602273730229653000,0.4,1,0.2,2,51,0.5,0.25,1,1,higher impacted area,least uncertainity,0.6018814289655593
229,-2.2744119,53.3961642,0.75,8634316811919788000,0.666666666666667,1,0.333333333333333,0,72,0.5,0.25,1,1,higher impacted area,least uncertainity,0.6648810720245427
230,-2.2744119,53.3961642,1.0,8634316811919788000,1.4142135623731,3,2.0,0,72,1.4142135623731,2.0,0,1,higher impacted area,highest uncertainity,0.6648810720245427
231,-2.2729081,53.3961677,1.0,8571357216674953000,0.816496580927726,1,0.666666666666667,2,47,0.816496580927726,0.666666666666667,1,0,higher impacted area,moderate uncertainity,0.7371970376591944
232,-2.2729081,53.3961677,1.5,8571357216674953000,0.38490017945975,1,0.222222222222222,2,47,0.577350269189626,0.333333333333333,2,1,higher impacted area,least uncertainity,0.7371970376591944
233,-2.2714043,53.3961711,0.25,6838302877874776000,2.0,1,1.0,0,30,0.5,0.25,0,0,slightly impacted area,highest uncertainity,0.8163642981613088
234,-2.2699005,53.3961745,0.25,4302212730471061000,2.0,0,1.0,0,14,0.5,0.25,1,0,slightly impacted area,highest uncertainity,0.9005739877997128
235,-2.2699005,53.3961745,0.5,4302212730471061000,1.15470053837925,0,0.666666666666667,1,14,0.577350269189626,0.333333333333333,1,0,moderately impacted area,moderate uncertainity,0.9005739877997128
236,-2.2668928,53.3961813,0.25,-2029463371071993000,2.0,0,1.0,1,139,0.5,0.25,0,0,slightly impacted area,highest uncertainity,1.0793457940707982
237,-2.2668928,53.3961813,1.0,-2029463371071993000,1.4142135623731,3,2.0,0,139,1.4142135623731,2.0,1,0,higher impacted area,highest uncertainity,1.0793457940707982
238,-2.265389,53.3961846,0.25,-9155212330799498000,2.0,0,1.0,1,76,0.5,0.25,0,0,slightly impacted area,highest uncertainity,1.1723282188750963
239,-2.2638852,53.396188,0.25,-8701225798973462000,2.0,0,1.0,1,80,0.5,0.25,0,0,slightly impacted area,highest uncertainity,1.267006040385505
240,-2.2638852,53.396188,0.5,-8701225798973462000,2.0,0,2.0,0,80,1.0,1.0,2,0,moderately impacted area,highest uncertainity,1.267006040385505
241,-2.2623814,53.3961913,0.5,-756854044721187100,1.15470053837925,0,0.666666666666667,1,105,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,1.3630310696333816
242,-2.2608775,53.3961946,0.25,-8202972701321310000,2.0,0,1.0,1,116,0.5,0.25,0,0,slightly impacted area,highest uncertainity,1.4601416674397063
243,-2.2608775,53.3961946,0.75,-8202972701321310000,1.27656947700845,1,1.22222222222222,0,116,0.957427107756338,0.916666666666667,2,0,higher impacted area,highest uncertainity,1.4601416674397063
244,-2.2593737,53.3961979,0.25,6407372631334568000,2.0,0,1.0,1,50,0.5,0.25,0,0,slightly impacted area,highest uncertainity,1.5581231635814539
245,-2.2563661,53.3962044,0.25,5820383200140529000,2.0,0,1.0,0,84,0.5,0.25,1,0,slightly impacted area,highest uncertainity,1.7561314860642503
246,-2.3075024,53.3969824,0.25,-169275317201205500,2.0,0,1.0,1,108,0.5,0.25,0,0,slightly impacted area,highest uncertainity,1.9018724958032287
247,-2.3059986,53.3969862,0.25,-7476966038701804000,2.0,0,1.0,1,92,0.5,0.25,0,0,slightly impacted area,highest uncertainity,1.8009463117026336
248,-2.3044948,53.3969901,0.25,-1061847750239148000,2.0,0,1.0,0,58,0.5,0.25,0,1,slightly impacted area,highest uncertainity,1.700376954569862
249,-2.3029909,53.3969939,0.25,9115797352213474000,2.0,0,1.0,0,81,0.5,0.25,0,1,slightly impacted area,highest uncertainity,1.6002288954627848
250,-2.3014871,53.3969977,0.25,638114887845829400,2.0,0,1.0,0,85,0.5,0.25,0,1,slightly impacted area,highest uncertainity,1.500599081263363
251,-2.3014871,53.3969977,0.5,638114887845829400,1.15470053837925,1,0.666666666666667,0,85,0.577350269189626,0.333333333333333,1,0,moderately impacted area,moderate uncertainity,1.500599081263363
252,-2.2894563,53.3970275,0.25,551757317010702100,2.0,0,1.0,0,58,0.5,0.25,1,0,slightly impacted area,highest uncertainity,0.746740763594609
253,-2.2894563,53.3970275,0.75,551757317010702100,1.27656947700845,2,1.22222222222222,0,58,0.957427107756338,0.916666666666667,0,1,higher impacted area,highest uncertainity,0.746740763594609
254,-2.2879524,53.3970312,0.25,-8359620618996596000,2.0,0,1.0,0,73,0.5,0.25,1,0,slightly impacted area,highest uncertainity,0.6655950959394793
255,-2.2879524,53.3970312,1.25,-8359620618996596000,1.00664459136943,1,1.26666666666667,3,73,1.25830573921179,1.58333333333333,1,0,higher impacted area,highest uncertainity,0.6655950959394793
256,-2.2864486,53.3970348,0.75,2176223632804820000,1.27656947700845,1,1.22222222222222,2,85,0.957427107756338,0.916666666666667,0,0,higher impacted area,highest uncertainity,0.5916231670995308
257,-2.2864486,53.3970348,2.5,2176223632804820000,0.692820323027551,3,1.2,0,85,1.73205080756888,3.0,3,4,highest contaminated zone,highest uncertainity,0.5916231670995308
258,-2.2849447,53.3970384,2.0,-2288355259366685000,0.707106781186548,2,1.0,3,86,1.4142135623731,2.0,0,3,highest contaminated zone,highest uncertainity,0.5278321273246447
259,-2.2849447,53.3970384,4.0,-2288355259366685000,0.456435464587638,2,0.833333333333333,6,86,1.82574185835055,3.33333333333333,3,5,highest contaminated zone,moderate uncertainity,0.5278321273246447
260,-2.2834409,53.397042,0.5,7065482650193607000,1.15470053837925,0,0.666666666666667,1,111,0.577350269189626,0.333333333333333,1,0,moderately impacted area,moderate uncertainity,0.47832274435682237
261,-2.2834409,53.397042,2.5,7065482650193607000,0.692820323027551,3,1.2,4,111,1.73205080756888,3.0,3,0,highest contaminated zone,highest uncertainity,0.47832274435682237
262,-2.2834409,53.397042,4.5,7065482650193607000,0.425523159002817,6,0.814814814814815,2,111,1.91485421551268,3.66666666666667,6,4,highest contaminated zone,moderate uncertainity,0.47832274435682237
263,-2.281937,53.3970455,0.25,3871005742738258000,2.0,0,1.0,0,96,0.5,0.25,0,1,slightly impacted area,highest uncertainity,0.44785615156476266
264,-2.281937,53.3970455,3.0,3871005742738258000,0.471404520791032,4,0.666666666666667,1,96,1.4142135623731,2.0,3,4,highest contaminated zone,moderate uncertainity,0.44785615156476266
265,-2.281937,53.3970455,3.25,3871005742738258000,0.809217119900487,1,2.12820512820513,6,96,2.62995563967658,6.91666666666667,5,1,highest contaminated zone,very unlikely,0.44785615156476266
266,-2.2804331,53.3970491,0.5,7552825825065497000,1.15470053837925,0,0.666666666666667,1,94,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,0.44039308223288454
267,-2.2804331,53.3970491,1.75,7552825825065497000,0.719031850978167,2,0.904761904761905,2,94,1.25830573921179,1.58333333333333,3,0,higher impacted area,moderate uncertainity,0.44039308223288454
268,-2.2804331,53.3970491,3.5,7552825825065497000,0.164957219768465,4,0.0952380952380952,3,94,0.577350269189626,0.333333333333333,3,4,highest contaminated zone,least uncertainity,0.44039308223288454
269,-2.2789293,53.3970526,1.0,7669437105717322000,1.15470053837925,0,1.33333333333333,2,57,1.15470053837925,1.33333333333333,2,0,higher impacted area,highest uncertainity,0.45707316098221384
270,-2.2789293,53.3970526,1.75,7669437105717322000,0.547101204432193,1,0.523809523809524,1,57,0.957427107756338,0.916666666666667,3,2,higher impacted area,least uncertainity,0.45707316098221384
271,-2.2774254,53.3970561,1.5,-3227774559054048000,0.38490017945975,2,0.222222222222222,2,54,0.577350269189626,0.333333333333333,1,1,higher impacted area,least uncertainity,0.49545988465800855
272,-2.2774254,53.3970561,1.5,-3227774559054048000,0.38490017945975,1,0.222222222222222,2,54,0.577350269189626,0.333333333333333,1,2,higher impacted area,least uncertainity,0.49545988465800855
273,-2.2759216,53.3970596,1.5,2755327538502620000,0.666666666666667,2,0.666666666666667,2,79,1.0,1.0,0,2,higher impacted area,moderate uncertainity,0.5510308924519227
274,-2.2759216,53.3970596,2.25,2755327538502620000,0.916245694581702,4,1.88888888888889,1,79,2.06155281280883,4.25,4,0,highest contaminated zone,highest uncertainity,0.5510308924519227
275,-2.27141,53.3970699,0.5,-174225294681657600,1.15470053837925,1,0.666666666666667,1,3,0.577350269189626,0.333333333333333,0,0,moderately impacted area,moderate uncertainity,0.779537374520375
276,-2.2653946,53.3970835,0.25,-2945817359466388000,2.0,0,1.0,0,44,0.5,0.25,1,0,slightly impacted area,highest uncertainity,1.1468992856149156
277,-2.2653946,53.3970835,0.75,-2945817359466388000,1.27656947700845,1,1.22222222222222,0,44,0.957427107756338,0.916666666666667,2,0,higher impacted area,highest uncertainity,1.1468992856149156
278,-2.2638907,53.3970868,0.75,-5247972449408964000,0.666666666666667,1,0.333333333333333,1,108,0.5,0.25,0,1,higher impacted area,least uncertainity,1.2435029627463225
279,-2.2638907,53.3970868,1.0,-5247972449408964000,1.15470053837925,0,1.33333333333333,2,108,1.15470053837925,1.33333333333333,0,2,higher impacted area,highest uncertainity,1.2435029627463225
280,-2.2623869,53.3970901,0.75,-5513358716948899000,1.27656947700845,2,1.22222222222222,1,48,0.957427107756338,0.916666666666667,0,0,higher impacted area,highest uncertainity,1.3411928474657804
281,-2.3075089,53.3978812,0.25,2588523230108615000,2.0,0,1.0,0,80,0.5,0.25,0,1,slightly impacted area,highest uncertainity,1.8887743105947252
